,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,image_url
692,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73.0,3840.0,70.0,500.0,55,Howitzer Pokémon,88.0,1250000.0,1.3,71.0,Clawitzer,50.0,693.0,120.0,89.0,59.0,water,,35.3,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png
693,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38.0,5120.0,70.0,289.0,190,Generator Pokémon,33.0,1000000.0,0.5,44.0,Helioptile,50.0,694.0,61.0,43.0,70.0,electric,normal,6.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png
694,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,5120.0,70.0,481.0,75,Generator Pokémon,52.0,1000000.0,1.0,62.0,Heliolisk,50.0,695.0,109.0,94.0,109.0,electric,normal,21.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png
695,"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89.0,7680.0,70.0,362.0,45,Royal Heir Pokémon,77.0,1000000.0,0.8,58.0,Tyrunt,88.1,696.0,45.0,45.0,48.0,rock,dragon,26.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png
696,"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121.0,7680.0,70.0,521.0,45,Despot Pokémon,119.0,1000000.0,2.5,82.0,Tyrantrum,88.1,697.0,69.0,59.0,71.0,rock,dragon,270.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png
697,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59.0,7680.0,70.0,362.0,45,Tundra Pokémon,50.0,1000000.0,1.3,77.0,Amaura,88.1,698.0,67.0,63.0,46.0,rock,ice,25.2,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png
698,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77.0,7680.0,70.0,521.0,45,Tundra Pokémon,72.0,1000000.0,2.7,123.0,Aurorus,88.1,699.0,99.0,92.0,58.0,rock,ice,225.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png
699,"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,8960.0,70.0,525.0,45,Intertwining Pokémon,65.0,1000000.0,1.0,95.0,Sylveon,88.1,700.0,110.0,130.0,60.0,fairy,,23.5,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png
700,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92.0,5120.0,70.0,500.0,100,Wrestling Pokémon,75.0,1000000.0,0.8,78.0,Hawlucha,50.0,701.0,74.0,63.0,118.0,fighting,flying,21.5,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png
701,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58.0,5120.0,70.0,431.0,180,Antenna Pokémon,57.0,1000000.0,0.2,67.0,Dedenne,50.0,702.0,81.0,67.0,101.0,electric,fairy,2.2,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png
702,"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50.0,6400.0,70.0,500.0,60,Jewel Pokémon,150.0,1250000.0,0.3,50.0,Carbink,,703.0,50.0,150.0,50.0,rock,fairy,5.7,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png
703,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50.0,10240.0,35.0,300.0,45,Soft Tissue Pokémon,35.0,1250000.0,0.3,45.0,Goomy,50.0,704.0,55.0,75.0,40.0,dragon,,2.8,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png
704,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75.0,10240.0,35.0,452.0,45,Soft Tissue Pokémon,53.0,1250000.0,0.8,68.0,Sliggoo,50.0,705.0,83.0,113.0,60.0,dragon,,17.5,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
705,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100.0,10240.0,35.0,600.0,45,Dragon Pokémon,70.0,1250000.0,2.0,90.0,Goodra,50.0,706.0,110.0,150.0,80.0,dragon,,150.5,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png
706,"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80.0,5120.0,70.0,470.0,75,Key Ring Pokémon,91.0,800000.0,0.2,57.0,Klefki,50.0,707.0,80.0,87.0,75.0,steel,fairy,3.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png
707,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70.0,5120.0,70.0,309.0,120,Stump Pokémon,48.0,1000000.0,0.4,43.0,Phantump,50.0,708.0,50.0,60.0,38.0,ghost,grass,7.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
708,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110.0,5120.0,70.0,474.0,60,Elder Tree Pokémon,76.0,1000000.0,1.5,85.0,Trevenant,50.0,709.0,65.0,82.0,56.0,ghost,grass,71.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
709,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66.0,5120.0,70.0,335.0,120,Pumpkin Pokémon,70.0,1000000.0,0.8,59.0,Pumpkaboo,50.0,710.0,44.0,55.0,41.0,ghost,grass,15.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
710,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,494.0,60,Pumpkin Pokémon,122.0,1000000.0,1.7,85.0,Gourgeist,50.0,711.0,58.0,75.0,54.0,ghost,grass,39.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png
711,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69.0,5120.0,70.0,304.0,190,Ice Chunk Pokémon,85.0,1000000.0,1.0,55.0,Bergmite,50.0,712.0,32.0,35.0,28.0,ice,,99.5,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png
712,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117.0,5120.0,70.0,514.0,55,Iceberg Pokémon,184.0,1000000.0,2.0,95.0,Avalugg,50.0,713.0,44.0,46.0,28.0,ice,,505.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png
713,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30.0,5120.0,70.0,245.0,190,Sound Wave Pokémon,35.0,1000000.0,0.5,40.0,Noibat,50.0,714.0,45.0,40.0,55.0,flying,dragon,8.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
714,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70.0,5120.0,70.0,535.0,45,Sound Wave Pokémon,80.0,1000000.0,1.5,85.0,Noivern,50.0,715.0,97.0,80.0,123.0,flying,dragon,85.0,6.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
715,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131.0,30720.0,0.0,680.0,45,Life Pokémon,95.0,1250000.0,3.0,126.0,Xerneas,,716.0,131.0,98.0,99.0,fairy,,215.0,6.0,1.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png
716,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131.0,30720.0,0.0,680.0,45,Destruction Pokémon,95.0,1250000.0,5.8,126.0,Yveltal,,717.0,131.0,98.0,99.0,dark,flying,203.0,6.0,1.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
717,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100.0,30720.0,0.0,708.0,3,Order Pokémon,121.0,1250000.0,5.0,216.0,Zygarde,,718.0,91.0,95.0,85.0,dragon,ground,284.6,6.0,1.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
718,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160.0,6400.0,70.0,700.0,3,Jewel Pokémon,110.0,1250000.0,0.7,50.0,Diancie,,719.0,160.0,110.0,110.0,rock,fairy,8.8,6.0,1.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png
719,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160.0,30720.0,100.0,680.0,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60.0,1250000.0,,80.0,Hoopa,,720.0,170.0,130.0,80.0,psychic,ghost,,6.0,1.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png
720,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110.0,30720.0,100.0,600.0,3,Steam Pokémon,120.0,1250000.0,1.7,80.0,Volcanion,,721.0,130.0,90.0,70.0,fire,water,195.0,6.0,1.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
721,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55.0,3840.0,70.0,320.0,45,Grass Quill Pokémon,55.0,1059860.0,0.3,68.0,Rowlet,88.1,722.0,50.0,50.0,42.0,grass,flying,1.5,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
722,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75.0,3840.0,70.0,420.0,45,Blade Quill Pokémon,75.0,1059860.0,0.7,78.0,Dartrix,88.1,723.0,70.0,70.0,52.0,grass,flying,16.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png
723,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107.0,3840.0,70.0,530.0,45,Arrow Quill Pokémon,75.0,1059860.0,1.6,78.0,Decidueye,88.1,724.0,100.0,100.0,70.0,grass,ghost,36.6,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png
724,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65.0,3840.0,70.0,320.0,45,Fire Cat Pokémon,40.0,1059860.0,0.4,45.0,Litten,88.1,725.0,60.0,40.0,70.0,fire,,4.3,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png
725,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85.0,3840.0,70.0,420.0,45,Fire Cat Pokémon,50.0,1059860.0,0.7,65.0,Torracat,88.1,726.0,80.0,50.0,90.0,fire,,25.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
726,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115.0,3840.0,70.0,530.0,45,Heel Pokémon,90.0,1059860.0,1.8,95.0,Incineroar,88.1,727.0,80.0,90.0,60.0,fire,dark,83.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png
727,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54.0,3840.0,70.0,320.0,45,Sea Lion Pokémon,54.0,1059860.0,0.4,50.0,Popplio,88.1,728.0,66.0,56.0,40.0,water,,7.5,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
728,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69.0,3840.0,70.0,420.0,45,Pop Star Pokémon,69.0,1059860.0,0.6,60.0,Brionne,88.1,729.0,91.0,81.0,50.0,water,,17.5,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png
729,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74.0,3840.0,70.0,530.0,45,Soloist Pokémon,74.0,1059860.0,1.8,80.0,Primarina,88.1,730.0,126.0,116.0,60.0,water,fairy,44.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
730,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,265.0,255,Woodpecker Pokémon,30.0,1000000.0,0.3,35.0,Pikipek,50.0,731.0,30.0,30.0,65.0,normal,flying,1.2,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
731,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85.0,3840.0,70.0,355.0,120,Bugle Beak Pokémon,50.0,1000000.0,0.6,55.0,Trumbeak,50.0,732.0,40.0,50.0,75.0,normal,flying,14.8,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
732,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120.0,3840.0,70.0,485.0,45,Cannon Pokémon,75.0,1000000.0,1.1,80.0,Toucannon,50.0,733.0,75.0,75.0,60.0,normal,flying,26.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
733,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,3840.0,70.0,253.0,255,Loitering Pokémon,30.0,1000000.0,0.4,48.0,Yungoos,50.0,734.0,30.0,30.0,45.0,normal,,6.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
734,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,3840.0,70.0,418.0,127,Stakeout Pokémon,60.0,1000000.0,0.7,88.0,Gumshoos,50.0,735.0,55.0,60.0,45.0,normal,,14.2,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png
735,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62.0,3840.0,70.0,300.0,255,Larva Pokémon,45.0,1000000.0,0.4,47.0,Grubbin,50.0,736.0,55.0,45.0,46.0,bug,,4.4,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png
736,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82.0,3840.0,70.0,400.0,120,Battery Pokémon,95.0,1000000.0,0.5,57.0,Charjabug,50.0,737.0,55.0,75.0,36.0,bug,electric,10.5,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png
737,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70.0,3840.0,70.0,500.0,45,Stag Beetle Pokémon,90.0,1000000.0,1.5,77.0,Vikavolt,50.0,738.0,145.0,75.0,43.0,bug,electric,45.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
738,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82.0,5120.0,70.0,338.0,225,Boxing Pokémon,57.0,1000000.0,0.6,47.0,Crabrawler,50.0,739.0,42.0,47.0,63.0,fighting,,7.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png
739,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132.0,5120.0,70.0,478.0,60,Woolly Crab Pokémon,77.0,1000000.0,1.7,97.0,Crabominable,50.0,740.0,62.0,67.0,43.0,fighting,ice,180.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png
740,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70.0,5120.0,70.0,476.0,45,Dancing Pokémon,70.0,1000000.0,0.6,75.0,Oricorio,24.6,741.0,98.0,70.0,93.0,fire,flying,3.4,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
741,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45.0,5120.0,70.0,304.0,190,Bee Fly Pokémon,40.0,1000000.0,0.1,40.0,Cutiefly,50.0,742.0,55.0,40.0,84.0,bug,fairy,0.2,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png
742,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55.0,5120.0,70.0,464.0,75,Bee Fly Pokémon,60.0,1000000.0,0.2,60.0,Ribombee,50.0,743.0,95.0,70.0,124.0,bug,fairy,0.5,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
743,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65.0,3840.0,70.0,280.0,190,Puppy Pokémon,40.0,1000000.0,0.5,45.0,Rockruff,50.0,744.0,30.0,40.0,60.0,rock,,9.2,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
744,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115.0,3840.0,70.0,487.0,90,Wolf Pokémon,75.0,1000000.0,,85.0,Lycanroc,50.0,745.0,55.0,75.0,82.0,rock,,,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png
745,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140.0,3840.0,70.0,620.0,60,Small Fry Pokémon,130.0,800000.0,0.2,45.0,Wishiwashi,50.0,746.0,140.0,135.0,30.0,water,,0.3,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
746,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53.0,5120.0,70.0,305.0,190,Brutal Star Pokémon,62.0,1000000.0,0.4,50.0,Mareanie,50.0,747.0,43.0,52.0,45.0,poison,water,8.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png
747,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63.0,5120.0,70.0,495.0,75,Brutal Star Pokémon,152.0,1000000.0,0.7,50.0,Toxapex,50.0,748.0,53.0,142.0,35.0,poison,water,14.5,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
748,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100.0,5120.0,70.0,385.0,190,Donkey Pokémon,70.0,1000000.0,1.0,70.0,Mudbray,50.0,749.0,45.0,55.0,45.0,ground,,110.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
749,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125.0,5120.0,70.0,500.0,60,Draft Horse Pokémon,100.0,1000000.0,2.5,100.0,Mudsdale,50.0,750.0,55.0,85.0,35.0,ground,,920.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
750,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40.0,3840.0,70.0,269.0,200,Water Bubble Pokémon,52.0,1000000.0,0.3,38.0,Dewpider,50.0,751.0,40.0,72.0,27.0,water,bug,4.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png
751,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70.0,3840.0,70.0,454.0,100,Water Bubble Pokémon,92.0,1000000.0,1.8,68.0,Araquanid,50.0,752.0,50.0,132.0,42.0,water,bug,82.0,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png
752,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55.0,5120.0,70.0,250.0,190,Sickle Grass Pokémon,35.0,1000000.0,0.3,40.0,Fomantis,50.0,753.0,50.0,35.0,35.0,grass,,1.5,7.0,0.0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png
